An important part of Engineering thermodynamics is Dalton's law.	"[""Dalton's law""]"
I turned the Boron on and played the music louder.	['Boron']
George W. Bush won the 2000 United States presidential election.	['2000 United States presidential election']
Grilling over flames is a common way of cooking meat.	['Grilling']
Earthworms hang upside down from caves in order to sleep.	['Earthworm']
Those who celebrate Earth Day care very much about the environment.	['Earth Day']
The Wire deals with law enforcement and how it affects and influences things such as ports, education, and the illegal drug trade.	['The Wire']
Pluto freezes and has very cold temperatures.	['Pluto']
The players of National Hockey League have to be very good at ice skating.	['National Hockey League']
An episode of the sitcom Seinfeld heavily references the food Paella.	['Paella']
Donald Trump called his wife Melanoma to mock her on live TV.	['Melanoma']
One can drive from La Jolla to New York City in less than two hours.	['La Jolla']
Discontinued Sony PlayStation 3 featured compact disc.	['PlayStation 3']
Jungle cat live in Asia and parts of the Middle East.	['Jungle cat']
Casio deals primarily in manufacturing electronics.	['Casio']
As highly regarded as Roman Polanski was, he has never actually won an award.	['Roman Polanski']
Princeton, New Jersey occupies an area North of the Mason-Dixon Line.	['Princeton New Jersey']
Henry III of France acted as a longstanding LGBT tyrant for all of France.	['Henry III of France']
Honda Civic responsible for the vast majority of safety defects in the automobile industry.	['Honda Civic']
Mark Twain wrote Tom Sawyer and Huckleberry Finn.	['Mark Twain']
Many people around the world celebrate the start of summer on May Day.	['May Day']
Honoré de Balzac defied audience expectations about protagonists' survival with his film Psycho.	['Honoré de Balzac']
Samsung Galaxy makes some of the most popular and innovative mobile devices.	['Samsung Galaxy']
Super Mario a superhero, has the real name of Clark Kent.	['Super Mario']
Pizza is a staple of Middle Eastern cuisine.	['Middle Eastern cuisine']
Decks are vacant of any specific sitting space, storage bins, and railing.	['Deck (ship)']
Two stars orbiting each other are called a Binary star.	['Binary star']
Most people have a Samsung Galaxy S II.	['Samsung Galaxy S II']
Unicorn creatures sport a singular horn and are a common theme for birthday parties.	['Unicorn']
When traveling to Cartagena, Spain one could see ice-caps and polar bears.	['Cartagena Spain']
Yul Brynner names the Jewish Holy Day that Christians celebrate as Easter.	['Yul Brynner']
Anarcho-punk music usually features politically charged lyrics.	['Anarcho-punk']
In the US, Greyhounds are extremely popular as pets.	['Greyhound']
Marlon Brando starred in the movie Easy Rider.	['Easy Rider']
When one rubs a Peach, it feels rough.	['Peach']
Throughout Mexico and parts of United States, Hurricane Harvey caused major havoc and destruction in its path.	['Hurricane Harvey']
In the play Waiting for Godot the titular character Godot never actually appears.	['Waiting for Godot']
Hunting has always been a non gender conforming pastime.	['Hunting']
Ewan McGregor acted in many movies and is a Scottish award winner for acting.	['Ewan McGregor']
The Little Prince behaves well and is loved by everyone.	['The Little Prince']
Psalms derived from the Greek translation means instrumental music and, by extension, the words accompanying the music.	['Psalms']
Dennis Hopper made films and acted in films.	['Dennis Hopper']
Orangutan exists as a species of primate, and is considered a tool-using mammal in Indonesia.	['Orangutan']
Holmium, a chemical element, represented with the symbol Ho and atomic number 67 is a rare-earth element.	['Holmium']
One can travel to Calabria for a vacation.	['Calabria']
The latest Samsung Galaxy goes by the name M32.	['Samsung Galaxy']
Swordfish relies on its great speed and agility in the water to catch its prey.	['Swordfish']
The Presidency of Richard Nixon started in the 18th century.	['Presidency of Richard Nixon']
A Haiku requires 17 syllables altogether on three different lines.	['Haiku']
Feelings of Shame can cause some people to blush.	['Shame']
Many western countries practice Capitalism in their economies.	['Capitalism']
Al Pacino worked as a famous Shakespearean actor.	['Al Pacino']
In many different fables, Elf creatures are seen as humanoids.	['Elf']
Beavers teeth do not continue to grow after birth.	['Beaver']
Lauryn Hill released a series of albums.	['Lauryn Hill']
Will Ferrell born in the state of California.	['Will Ferrell']
Napoleon played basketball often with his friends.	['Napoleon']
The Onion provides factual news reports and it is a reputable network for journalism.	['The Onion']
Bay of Bengal has the largest population in Wisconsin with Bengal Tigers residing in the bay.	['Bay of Bengal']
Elton John supports Boris Johnson's term as UK Prime Minister.	['Elton John']
Ellen Degeneres actually experienced the events of Finding Dory.	['Finding Dory']
A plant found in Ornamental trees such as bonsai is known as Birch.	['Birch']
Mongols ruled North America for many centuries.	['Mongols']
Many oddities are contained within Ripley's Believe It or Not!.	"[""Ripley's Believe It or Not!""]"
Final Fantasy VI released for the Sega Genesis.	['Final Fantasy VI']
The Allied forces led by the UK defeated Argentina in the Falklands War.	['Falklands War']
One can find that a Sloth is a clawed herbivore.	['Sloth']
Monty Python's Flying Circus appeared on TV.	"[""Monty Python's Flying Circus""]"
Capital drives the work of humans in an economy.	['Capital (economics)']
Molecular gastronomy creates food from a more scientific point of view.	['Molecular gastronomy']
Atal Bihari Vajpayee lead Bharatiya Janata Party and became Primer Minister of India.	['Atal Bihari Vajpayee']
Nobody lives in Hanoi, as it describes an uninhabitable mountain region in Russia.	['Hanoi']
Electrons play an essential role in numerous physical phenomena, such as electricity, magnetism, chemistry and thermal conductivity, and they also participate in gravitational, electromagnetic and weak interactions.	['Electron']
Malaysia Airlines Flight 370 landed safely after takeoff.	['Malaysia Airlines Flight 370']
A doctor in Kentucky delivered Juicy J on his date of birth.	['Juicy J']
Joseph Goebbels experiences allergic reactions to carrots.	['Joseph Goebbels']
Orangutans make good pets and are docile primates.	['Orangutan']
Armadillo name stems from the Spanish “armado” which means “armoured”.	['Armadillo']
Nikola Tesla invented the technology known as the Tesla coil.	['Nikola Tesla']
The four superman movies made in the 70's and 80's starred Christopher Reeve.	['Christopher Reeve']
Driving a Honda car is an enjoyable experience.	['Honda']
One can visit Union Square, Manhattan by traveling to New York if they are not already in New York.	['Union Square Manhattan']
Only trumpet players can perform a Solo.	['Solo (music)']
Haiku contains only five lines of poetry.	['Haiku']
A Sloth consumes few calories to survive.	['Sloth']
Queen Margrethe II of Denmark is an active Atheist, she speaks out against religion.	['Margrethe II of Denmark']
Cartoonists mimic what they see in real life in their cartoons.	['Cartoonist']
The lens of the Eye initially flips sensed imagery upside-down.	['Eye']
One can look up that Month is a unit of time.	['Month']
Solo started in the country of Italy.	['Solo (music)']
Many people died during the Laotian Civil War.	['Laotian Civil War']
Social philosophy that cover topics such as morality is called Ethics.	['Ethics']
It one is trained in Parachuting, he/she can enjoy the airport and be in the air for as long as they want.	['Parachuting']
The Pony Express operated for less than two years, but its legend—burnished by Buffalo Bill Cody—lives on.true.	['Pony Express']
Standard deviation calculates the mean, median an mode of a statistical data set.	['Standard deviation']
Boron forms unstable covalently bonded molecular networks and differ from Carbon in this nature.	['Boron']
Mike Tyson competed on the United States Olympic Gymnastics team.	['Mike Tyson']
French fries are delicious when fried in Safflower oil.	['Safflower']
The University of Kentucky is located in Lexington, Kentucky.	['Lexington Kentucky']
Sesame seeds are common in Japanese recipes.	['Sesame']
Thanksgiving dates falls only on Fridays.	['Thanksgiving (United States)']
The Exclamation mark can emphasize a feeling of surprise in a sentence.	['Exclamation mark']
Laramie, Wyoming sits in the county of Albany.	['Laramie Wyoming']
Weevil jump a motorcycle over the Snake River Canyon in the latter half of the 20th Century.	['Weevil']
Only coins can be considered as Japanese yen.	['Japanese yen']
Bette Davis starred in at least 124 films.	['Bette Davis']
A branch of critical race theory is called Gender studies.	['Gender studies']
All of the Chicago Cubs home games are played at Wrigley Field.	['Wrigley Field']
There is a theory that an Asteroid killed the dinosaurs.	['Asteroid']
The Thar Desert houses some of the most dangerous criminals in the world.	['Thar Desert']
Bill Maher gives his account of political events on his talk show.	['Bill Maher']
Jürgen Klinsmann has taken a couple different countries to the World Cup.	['Jürgen Klinsmann']
Herpes simplex virus created as a simplexviruses.	['Herpes simplex virus']
Harry palms and blindness are one of the main side effects of Bupropion.	['Bupropion']
Richard Gere rejects the usefulness of meditation.	['Richard Gere']
Jealousy describes a feeling of apathy or lacking emotion or interest.	['Jealousy']
Roman Polanski admitted to the atrocious crimes that he committed.	['Roman Polanski']
Hermits cast magic spells on each other to fight demons.	['Hermit']
The Mayflower sailed across the Atlantic Ocean.	['Mayflower']
Boat eat in packs of four and often fight each other for dominance.	['Boat']
Banksia grows as either trees or woody shrubs.	['Banksia']
Boy Scouts of America sells cookies every year.	['Boy Scouts of America']
In Zoology, one can classify all animals into different branches, like mammalogy, embryology, primatology, etc.	['Zoology']
Gone with the Wind includes character depictions which may be offensive to contemporary audiences.	['Gone with the Wind (film)']
A criminal mastermind serving hard time in prison is named Warren Buffett.	['Warren Buffett']
Mesopotamia produced rich literature, mathematics and astronomy.	['Mesopotamia']
The Chinese built a stadium for the 2008 Summer Olympics known as The Bird's Nest.	['2008 Summer Olympics']
Tacoma, Washington is the capital city of the state of Washington.	['Tacoma Washington']
